y_true,y_pred,y_probs
2,2,"[0.01831675134599209, 0.004672021139413118, 0.9770112633705139]"
2,2,"[2.4032518922467716e-05, 1.2218293704790995e-05, 0.9999637603759766]"
2,2,"[3.1671111173636746e-06, 1.2221986480653868e-06, 0.9999955892562866]"
2,2,"[0.002410949906334281, 0.0006867613410577178, 0.9969022870063782]"
0,0,"[0.9995824694633484, 0.00010958138591377065, 0.0003078601439483464]"
2,2,"[9.078711116217164e-08, 4.3531230176085955e-08, 0.9999998807907104]"
0,0,"[0.9935959577560425, 0.0006453768583014607, 0.00575859472155571]"
0,0,"[0.9938534498214722, 0.0020877167116850615, 0.004058850463479757]"
2,2,"[0.0001704836031422019, 0.0002748398983385414, 0.9995545744895935]"
2,2,"[1.251370917998429e-06, 1.0925169817710412e-06, 0.9999977350234985]"
0,0,"[0.99720698595047, 0.0002926755987573415, 0.002500310307368636]"
0,0,"[0.9993606209754944, 4.3118183384649456e-05, 0.0005962877767160535]"
0,0,"[0.9999270439147949, 6.735594979545567e-06, 6.617092003580183e-05]"
2,2,"[0.00042653962736949325, 0.00015369871107395738, 0.9994198083877563]"
2,2,"[3.3869326898638974e-08, 1.526598580881e-08, 1.0]"
2,2,"[1.9755736502702348e-05, 1.562273973831907e-05, 0.9999645948410034]"
2,2,"[9.093892003875226e-05, 6.913360994076356e-05, 0.9998399019241333]"
1,1,"[0.0007204621797427535, 0.9969547986984253, 0.0023247101344168186]"
2,2,"[3.4885713375842897e-06, 1.3886851775168907e-06, 0.9999951124191284]"
1,1,"[3.5405007565714186e-06, 0.9999747276306152, 2.17812030314235e-05]"
2,2,"[8.683146734256297e-05, 4.391822949401103e-05, 0.9998693466186523]"
2,2,"[1.3485930139722768e-05, 1.3488695003616158e-05, 0.9999730587005615]"
2,2,"[0.000319590704748407, 0.0001837160234572366, 0.9994966983795166]"
2,2,"[4.4594994506041985e-06, 2.635089686009451e-06, 0.9999929666519165]"
0,0,"[0.9979289770126343, 0.0003226377593819052, 0.0017483808333054185]"
0,0,"[0.9976286292076111, 0.0004102488455828279, 0.001961044268682599]"
0,0,"[0.9940754175186157, 0.001349600963294506, 0.004574942868202925]"
2,2,"[0.001170826144516468, 0.0020135543309152126, 0.9968156218528748]"
2,2,"[1.5512177924392745e-05, 2.6754731152323075e-05, 0.999957799911499]"
2,2,"[4.285416821403487e-07, 2.177253577428928e-07, 0.9999992847442627]"
2,2,"[1.0397411642770749e-05, 4.396477834234247e-06, 0.9999852180480957]"
1,1,"[8.855788109940477e-06, 0.9999619722366333, 2.922235944424756e-05]"
0,0,"[0.989203155040741, 0.0025594469625502825, 0.00823735911399126]"
2,2,"[0.052907705307006836, 0.019179128110408783, 0.9279131889343262]"
2,2,"[1.0390872375865001e-06, 5.144845545146381e-07, 0.9999984502792358]"
2,2,"[1.87096229637973e-05, 7.861446647439152e-06, 0.9999734163284302]"
2,2,"[4.6312234758261184e-07, 3.8730360074623604e-07, 0.9999991655349731]"
2,2,"[0.08437218517065048, 0.07712733000516891, 0.8385004997253418]"
2,2,"[2.3521759828781796e-07, 8.709453425126412e-08, 0.9999996423721313]"
0,0,"[0.9997424483299255, 2.4344159101019613e-05, 0.00023322644119616598]"
2,2,"[0.0001814850402297452, 5.624842378892936e-05, 0.999762237071991]"
0,0,"[0.9975308775901794, 0.00034747039899230003, 0.0021216871682554483]"
2,2,"[7.037007162580267e-05, 5.1541075663408265e-05, 0.9998781681060791]"
1,1,"[0.009962142445147038, 0.7618743181228638, 0.22816349565982819]"
0,0,"[0.9924535155296326, 0.002059590769931674, 0.005486983340233564]"
2,2,"[4.0547485014030826e-07, 2.864971975213848e-07, 0.9999994039535522]"
2,2,"[7.620571409461263e-07, 4.5530208581112674e-07, 0.9999988079071045]"
2,2,"[3.9160659071058035e-05, 2.409555236226879e-05, 0.9999366998672485]"
1,1,"[0.000558658444788307, 0.997425377368927, 0.002015983685851097]"
2,2,"[7.394966814899817e-06, 2.461003987264121e-06, 0.9999901056289673]"
0,0,"[0.999942421913147, 6.337150807667058e-06, 5.126549513079226e-05]"
0,0,"[0.9999830722808838, 8.036413987611013e-07, 1.6035730368457735e-05]"
2,2,"[7.474813901353627e-05, 2.417949690425303e-05, 0.9999010562896729]"
2,2,"[2.1426051262096735e-06, 1.0528850680202595e-06, 0.9999967813491821]"
1,1,"[0.0028820608276873827, 0.9917489290237427, 0.0053690774366259575]"
2,2,"[3.206835754099302e-05, 2.4937115085776895e-05, 0.9999430179595947]"
2,2,"[0.4676037132740021, 0.022456351667642593, 0.509939968585968]"
0,0,"[0.9847121238708496, 0.007283649407327175, 0.008004278875887394]"
2,2,"[1.0718407793319784e-05, 9.11258757696487e-06, 0.9999802112579346]"
1,1,"[0.001550200511701405, 0.9938428401947021, 0.00460696779191494]"
2,2,"[1.3604833704050634e-08, 4.185892521491041e-09, 1.0]"
2,2,"[1.133964178734459e-05, 8.443703336524777e-06, 0.9999802112579346]"
1,1,"[0.0015822590794414282, 0.991415798664093, 0.007001957390457392]"
2,2,"[0.00011489223834360018, 4.229927799315192e-05, 0.9998427629470825]"
2,2,"[1.0492668067740851e-08, 4.9564423676429215e-09, 1.0]"
2,2,"[0.00020571285858750343, 0.0001502788654761389, 0.9996440410614014]"
2,2,"[3.1718998798169196e-05, 1.2933356629218906e-05, 0.999955415725708]"
0,0,"[0.9998466968536377, 9.559633326716721e-06, 0.00014378319610841572]"
2,2,"[1.2829254956159275e-06, 9.12578911993478e-07, 0.9999977350234985]"
2,2,"[0.00013370710075832903, 6.463637691922486e-05, 0.9998016953468323]"
0,0,"[0.9995531439781189, 2.7538744689081796e-05, 0.0004192958294879645]"
2,2,"[2.2349860955728218e-05, 1.0003037459682673e-05, 0.9999676942825317]"
2,2,"[0.00030837830854579806, 0.0002499622933100909, 0.9994416832923889]"
2,2,"[0.00013654868234880269, 0.0002798744826577604, 0.9995835423469543]"
2,2,"[5.4363845265470445e-05, 2.8000420570606366e-05, 0.9999176263809204]"
2,2,"[0.04997558519244194, 0.010168071836233139, 0.9398563504219055]"
2,2,"[8.165128747350536e-06, 4.128666205360787e-06, 0.9999877214431763]"
2,2,"[9.327482075605076e-06, 5.298555606714217e-06, 0.9999854564666748]"
2,2,"[3.845750828901373e-09, 1.591919041032952e-09, 1.0]"
2,2,"[2.6002464181829055e-08, 8.718759936243714e-09, 1.0]"
0,0,"[0.9905553460121155, 0.0025345836766064167, 0.006910074967890978]"
2,2,"[1.4180346852299408e-07, 6.932864948794304e-08, 0.9999997615814209]"
2,2,"[4.1329047235194594e-05, 2.2018708477844484e-05, 0.999936580657959]"
1,1,"[0.0005588103085756302, 0.9981561303138733, 0.001285096979700029]"
2,2,"[0.0006824763840995729, 0.000884746783412993, 0.9984328150749207]"
2,2,"[4.88516416226048e-05, 2.1836534870089963e-05, 0.9999293088912964]"
2,2,"[0.0006493012770079076, 0.0005552116199396551, 0.9987955093383789]"
1,1,"[0.006880376487970352, 0.9626193642616272, 0.03050023876130581]"
2,2,"[3.437258442318125e-07, 2.1159233654088894e-07, 0.9999994039535522]"
2,2,"[0.0001566894497955218, 0.00034963860525749624, 0.9994937181472778]"
2,2,"[1.677419277257286e-05, 4.657541467167903e-06, 0.9999785423278809]"
2,2,"[0.0004716350813396275, 0.0003852724330499768, 0.9991430044174194]"
1,1,"[8.707489200787677e-07, 0.9999948740005493, 4.305616585043026e-06]"
0,0,"[0.9994799494743347, 6.792409112676978e-05, 0.0004521530354395509]"
2,2,"[4.101683589396998e-05, 2.9367471142904833e-05, 0.999929666519165]"
2,2,"[0.0012321005342528224, 0.0008220981690101326, 0.9979458451271057]"
1,1,"[0.012165915220975876, 0.9575952291488647, 0.030238842591643333]"
0,0,"[0.9963380098342896, 0.00028618896612897515, 0.003375779138877988]"
0,0,"[0.9993011951446533, 0.00012851045175921172, 0.0005702576017938554]"
2,2,"[1.543239523016382e-05, 5.808723472000565e-06, 0.99997878074646]"
0,0,"[0.9999268054962158, 6.35758442513179e-06, 6.690960435662419e-05]"
2,2,"[1.3273826880322304e-05, 6.862179361633025e-06, 0.9999798536300659]"
0,0,"[0.9607644081115723, 0.006248793564736843, 0.03298681974411011]"
2,2,"[9.989078364469606e-08, 4.9197957707747264e-08, 0.9999998807907104]"
2,2,"[0.00021409594046417624, 0.00018368654127698392, 0.9996022582054138]"
0,0,"[0.99346923828125, 0.002033742843195796, 0.004497089423239231]"
0,0,"[0.9997898936271667, 1.6792411770438775e-05, 0.00019326280744280666]"
2,2,"[9.501026397629175e-06, 1.425709888280835e-05, 0.9999761581420898]"
2,2,"[2.700194954741164e-06, 2.1618129721900914e-06, 0.9999951124191284]"
2,2,"[8.03905277280137e-05, 3.473072865745053e-05, 0.9998849630355835]"
2,2,"[2.690222267176523e-08, 1.3795457221021934e-08, 1.0]"
2,2,"[8.26951520593866e-07, 1.8739881397777935e-06, 0.9999972581863403]"
2,2,"[0.004044753033667803, 0.025248082354664803, 0.9707071185112]"
2,2,"[5.2486306231003255e-05, 0.00014655309496447444, 0.999800980091095]"
2,2,"[1.0497535640752176e-06, 6.347699468278734e-07, 0.9999983310699463]"
2,2,"[0.10833423584699631, 0.0994425117969513, 0.7922232747077942]"
2,2,"[3.238902763769147e-06, 1.5415489542647265e-06, 0.999995231628418]"
2,2,"[1.628043690971026e-07, 8.57997264347432e-08, 0.9999997615814209]"
2,2,"[0.000938182813115418, 0.0005128115881234407, 0.9985490441322327]"
2,2,"[1.9162470721312275e-07, 1.4428755434892082e-07, 0.9999996423721313]"
2,2,"[1.1686760359452819e-07, 5.3792557963561194e-08, 0.9999998807907104]"
0,0,"[0.9995380640029907, 5.27769370819442e-05, 0.00040919543243944645]"
0,0,"[0.9986798167228699, 0.00017061989638023078, 0.0011496213264763355]"
2,2,"[3.43673377756204e-07, 1.8483365238353144e-07, 0.9999994039535522]"
1,1,"[0.0033500271383672953, 0.9772933125495911, 0.019356619566679]"
2,2,"[8.944455657911021e-06, 3.725696615219931e-06, 0.9999873638153076]"
2,2,"[2.4685934931767406e-06, 9.598793440090958e-07, 0.999996542930603]"
2,2,"[0.00014218379510566592, 6.58377684885636e-05, 0.9997920393943787]"
2,2,"[5.2710685594092865e-08, 1.8656139744166467e-08, 1.0]"
0,0,"[0.9991865754127502, 9.761920955497772e-05, 0.0007157714571803808]"
2,2,"[3.2937063224380836e-05, 1.7327438399661332e-05, 0.9999498128890991]"
2,2,"[0.001872620196081698, 0.001755434088408947, 0.9963719844818115]"
2,2,"[0.0009546061046421528, 0.0004768617218360305, 0.9985685348510742]"
2,2,"[0.0008420789381489158, 0.00046045565977692604, 0.9986974596977234]"
2,2,"[1.4909825949871447e-05, 1.0888078577409033e-05, 0.999974250793457]"
2,2,"[1.5363804777734913e-05, 1.1370652828190941e-05, 0.9999732971191406]"
2,2,"[9.53783796830976e-07, 5.697030474038911e-07, 0.9999984502792358]"
2,2,"[2.2205128971108934e-06, 1.1940196600335184e-06, 0.999996542930603]"
0,0,"[0.9950526356697083, 0.0015573124401271343, 0.0033900821581482887]"
0,0,"[0.9998316764831543, 1.7090427718358114e-05, 0.00015119685849640518]"
2,2,"[5.6066664910758846e-06, 3.6294900382927153e-06, 0.9999908208847046]"
0,0,"[0.9949612617492676, 0.0009115521097555757, 0.00412723608314991]"
2,2,"[8.359965164572714e-09, 2.910825802615591e-09, 1.0]"
2,2,"[3.3144203825941077e-07, 1.895233339155311e-07, 0.9999994039535522]"
1,1,"[1.4940623032089206e-06, 0.9999916553497314, 6.812690116930753e-06]"
2,2,"[5.013153895561118e-06, 2.4925022898969473e-06, 0.9999924898147583]"
2,2,"[0.0009550399845466018, 0.0005706476513296366, 0.9984742999076843]"
2,2,"[1.0578256706139655e-06, 5.029443741477735e-07, 0.9999984502792358]"
2,2,"[0.00020487002620939165, 0.0001319828152190894, 0.9996631145477295]"
2,2,"[0.00012587616220116615, 4.364516644272953e-05, 0.9998304843902588]"
2,2,"[0.0011512294877320528, 0.0002625282504595816, 0.9985862970352173]"
2,2,"[0.0009639927302487195, 0.0006019621505402029, 0.9984340071678162]"
2,2,"[1.542900463391561e-06, 1.4349396906254697e-06, 0.9999970197677612]"
2,2,"[0.0004657389654312283, 0.0002412906032986939, 0.9992928504943848]"
0,0,"[0.9993788003921509, 0.00010915983148152009, 0.0005120904534123838]"
1,1,"[0.002499393420293927, 0.9848445057868958, 0.012656088918447495]"
0,0,"[0.9998918771743774, 1.8215616364614107e-05, 8.99137812666595e-05]"
2,2,"[1.5480345894047787e-09, 4.670767106418339e-10, 1.0]"
2,2,"[9.312631300417706e-05, 5.9174759371671826e-05, 0.9998477697372437]"
2,2,"[4.945970886183204e-07, 2.1320123266832525e-07, 0.9999992847442627]"
2,2,"[2.776722249109298e-05, 1.6937510736170225e-05, 0.9999552965164185]"
2,2,"[8.7493441242259e-05, 8.643774344818667e-05, 0.9998261332511902]"
2,2,"[6.716824145769351e-07, 4.2908129671559436e-07, 0.9999988079071045]"
2,2,"[6.008751256558753e-07, 4.02134389787534e-07, 0.9999990463256836]"
2,2,"[2.651964132383e-05, 1.2254859029781073e-05, 0.999961256980896]"
2,2,"[3.6542553516483167e-07, 2.1485539036802948e-07, 0.9999994039535522]"
2,2,"[0.00052657350897789, 0.00037195891491137445, 0.9991015195846558]"
2,2,"[1.088783619707101e-06, 6.453770424741379e-07, 0.9999983310699463]"
2,2,"[1.2128713933634572e-05, 2.12762661249144e-05, 0.9999666213989258]"
2,2,"[1.2029512497235828e-08, 4.801722575109579e-09, 1.0]"
2,2,"[9.141554642155825e-07, 3.3005366617544496e-07, 0.9999986886978149]"
2,2,"[2.0426252831384772e-06, 1.0741943015091238e-06, 0.9999969005584717]"
0,0,"[0.9969173669815063, 0.0004307194030843675, 0.0026519016828387976]"
0,0,"[0.9794982075691223, 0.0038322473410516977, 0.01666954904794693]"
0,0,"[0.957358181476593, 0.010515404865145683, 0.03212634474039078]"
2,2,"[0.0015907760243862867, 0.0002770234423223883, 0.9981322884559631]"
1,1,"[2.1109701719979057e-06, 0.999987006187439, 1.084360610548174e-05]"
0,0,"[0.9999909400939941, 5.047049285167304e-07, 8.543449439457618e-06]"
2,2,"[2.4719141947571188e-05, 3.40648548444733e-05, 0.9999412298202515]"
0,0,"[0.9999994039535522, 2.186412295657192e-08, 5.980323862786463e-07]"
0,0,"[0.9999833106994629, 1.031738861456688e-06, 1.5640667697880417e-05]"
2,2,"[7.228084086818853e-07, 3.4416422067806707e-07, 0.999998927116394]"
0,0,"[0.9997307658195496, 4.419644028530456e-05, 0.00022497265308629721]"
2,2,"[2.2173146135173738e-05, 1.5563056876999326e-05, 0.9999622106552124]"
2,2,"[2.8193862817715853e-06, 1.5274059705916443e-06, 0.9999955892562866]"
2,2,"[3.773014668695396e-06, 1.5277599914043094e-06, 0.9999946355819702]"
2,2,"[4.348068785020587e-07, 1.9848485521833936e-07, 0.9999992847442627]"
2,2,"[4.521712980931625e-06, 2.185190169257112e-06, 0.9999933242797852]"
2,2,"[5.2508692505170984e-08, 3.0545322715624934e-08, 1.0]"
2,2,"[0.2119789719581604, 0.005870396737009287, 0.7821506261825562]"
1,1,"[0.0003856928087770939, 0.9984253644943237, 0.0011889877496287227]"
2,2,"[4.098992121726042e-06, 2.149407691831584e-06, 0.9999938011169434]"
2,2,"[1.6599480545664846e-07, 1.106618370272372e-07, 0.9999997615814209]"
2,2,"[2.9530596634685935e-07, 1.364438872997198e-07, 0.9999996423721313]"
0,0,"[0.9996485710144043, 8.12682046671398e-05, 0.00027015074738301337]"
2,2,"[3.146735980408266e-05, 1.612608684808947e-05, 0.9999524354934692]"
2,2,"[1.4412989003176335e-05, 6.477685928985011e-06, 0.9999791383743286]"
2,2,"[8.291805784210737e-07, 3.104055679159501e-07, 0.9999988079071045]"
1,1,"[0.0007242112187668681, 0.9973649382591248, 0.0019108174601569772]"
2,2,"[6.04996466790908e-06, 2.479807562849601e-06, 0.9999914169311523]"
2,2,"[1.0486302244316903e-06, 3.9440885757358046e-07, 0.9999985694885254]"
2,2,"[0.0012862974544987082, 0.0010171032045036554, 0.997696578502655]"
0,0,"[0.9999995231628418, 1.5988419477253046e-08, 5.130774525241577e-07]"
2,2,"[2.549632540649327e-07, 1.3606627646822744e-07, 0.9999996423721313]"
2,2,"[6.773135100957006e-05, 8.407962013734505e-05, 0.9998482465744019]"
1,1,"[4.432873538462445e-05, 0.9996745586395264, 0.0002810820587910712]"
2,2,"[3.911548418500388e-08, 2.1479721112882544e-08, 1.0]"
2,2,"[2.14566266976135e-08, 8.492442304941505e-09, 1.0]"
2,2,"[4.23483157874216e-07, 3.7141236930438026e-07, 0.9999991655349731]"
1,1,"[5.571707515628077e-05, 0.9997971653938293, 0.0001471762079745531]"
0,0,"[0.9522039294242859, 0.016182750463485718, 0.031613290309906006]"
0,0,"[0.9999871253967285, 6.869690309940779e-07, 1.2176376912975684e-05]"
2,2,"[4.1964540287153795e-07, 2.1126828642081819e-07, 0.9999992847442627]"
2,2,"[0.1919907182455063, 0.005982633214443922, 0.8020266890525818]"
2,2,"[0.007877624593675137, 0.4663277268409729, 0.5257946848869324]"
1,1,"[0.006528451573103666, 0.9750081896781921, 0.018463298678398132]"
0,0,"[0.9996881484985352, 4.1868031985359266e-05, 0.0002700087206903845]"
0,0,"[0.9449527263641357, 0.013341572135686874, 0.04170573502779007]"
0,0,"[0.9994925260543823, 1.3652344023284968e-05, 0.000493803177960217]"
0,0,"[0.9997121691703796, 3.624050805228762e-05, 0.0002516201639082283]"
0,0,"[0.9998960494995117, 1.1432173778302968e-05, 9.254115866497159e-05]"
2,2,"[0.004938988015055656, 0.001156575744971633, 0.9939044117927551]"
2,2,"[2.3438438745415624e-07, 1.6889529774744005e-07, 0.9999996423721313]"
2,2,"[3.648370849873572e-08, 1.4852058249914535e-08, 1.0]"
0,0,"[0.9991036057472229, 0.00015898137644398957, 0.0007373453699983656]"
2,2,"[1.4071952136873733e-07, 8.631891290633575e-08, 0.9999997615814209]"
2,2,"[0.0027945004403591156, 0.00019825773779302835, 0.9970073103904724]"
2,2,"[1.6644443121549557e-06, 7.528153673774796e-07, 0.999997615814209]"
2,2,"[0.0004483495431486517, 0.0006624059751629829, 0.9988892674446106]"
2,2,"[3.345735603943467e-05, 6.670125003438443e-05, 0.9998997449874878]"
0,0,"[0.9969569444656372, 0.0002863058471120894, 0.0027568067889660597]"
1,1,"[0.004751703701913357, 0.9878056049346924, 0.007442731875926256]"
2,2,"[6.698996912746225e-07, 2.1260952109969367e-07, 0.9999990463256836]"
1,1,"[0.00010943305096589029, 0.9995678067207336, 0.0003227016713935882]"
1,1,"[0.00031524011865258217, 0.997443437576294, 0.0022412757389247417]"
2,2,"[0.05799580737948418, 0.008061697706580162, 0.9339424967765808]"
2,2,"[0.0039465101435780525, 0.0030356436036527157, 0.9930179119110107]"
0,0,"[0.9994633793830872, 9.81333723757416e-05, 0.0004385039210319519]"
2,2,"[1.200362817144196e-06, 5.224887900112662e-07, 0.9999983310699463]"
0,0,"[0.9982097148895264, 0.00017727357044350356, 0.0016129971481859684]"
2,2,"[3.517956065479666e-05, 3.303969060652889e-05, 0.999931812286377]"
1,1,"[6.458552525145933e-05, 0.9996364116668701, 0.0002989513159263879]"
2,2,"[6.463053432526067e-05, 5.808574860566296e-05, 0.9998773336410522]"
2,2,"[4.300436194171198e-05, 3.0653307476313785e-05, 0.9999263286590576]"
0,0,"[0.9853191375732422, 0.0025322274304926395, 0.01214864943176508]"
2,2,"[5.592521483777091e-05, 3.2657026167726144e-05, 0.9999114274978638]"
2,2,"[0.00025349354837089777, 0.0002668890228960663, 0.9994795918464661]"
2,2,"[2.0130186385358684e-05, 1.654175139265135e-05, 0.9999632835388184]"
2,2,"[1.5258871144396835e-07, 9.281198032340399e-08, 0.9999997615814209]"
2,2,"[2.9685696745218593e-07, 1.0083986978770554e-07, 0.9999996423721313]"
2,2,"[1.4886407484482334e-07, 9.335899875395626e-08, 0.9999997615814209]"
0,0,"[0.9999943971633911, 3.1376885090139695e-07, 5.205016805120977e-06]"
0,0,"[0.9997945427894592, 5.8842910220846534e-05, 0.00014653941616415977]"
2,2,"[0.000245625211391598, 0.00044758961303159595, 0.9993067979812622]"
0,0,"[0.9999916553497314, 4.895192091680656e-07, 7.845352229196578e-06]"
2,2,"[1.6062311942732777e-06, 2.753978378677857e-06, 0.9999957084655762]"
0,0,"[0.9991028308868408, 0.0001390108373016119, 0.0007581982645206153]"
1,1,"[0.00022019485186319798, 0.9989981055259705, 0.000781673239544034]"
2,2,"[2.419745214865543e-06, 1.2908494682051241e-06, 0.9999963045120239]"
2,2,"[7.18413430149667e-05, 4.782029282068834e-05, 0.999880313873291]"
2,2,"[0.0012409038608893752, 0.0005944168660789728, 0.998164713382721]"
1,1,"[9.596970630809665e-05, 0.9994768500328064, 0.00042721329373307526]"
2,2,"[1.1288292625977192e-05, 7.5294478847354185e-06, 0.999981164932251]"
2,2,"[0.003294380847364664, 0.0015844614244997501, 0.9951210618019104]"
1,1,"[4.389419700601138e-06, 0.9999691247940063, 2.6542798877926543e-05]"
0,0,"[0.998494029045105, 0.0003109618555754423, 0.00119511759839952]"
2,2,"[8.675169738125987e-08, 4.552628141141213e-08, 0.9999998807907104]"
2,2,"[0.0004854378348682076, 0.0003225920081604272, 0.9991920590400696]"
0,0,"[0.982299268245697, 0.004226777236908674, 0.013473904691636562]"
1,1,"[0.0006404417799785733, 0.9977449178695679, 0.0016146982088685036]"
2,2,"[7.913635613476799e-07, 4.092866277005669e-07, 0.9999988079071045]"
2,2,"[0.08667783439159393, 0.2063789665699005, 0.706943154335022]"
2,2,"[5.866134529242117e-07, 2.6082599902110815e-07, 0.9999991655349731]"
0,0,"[0.9963055849075317, 0.0006434227107092738, 0.00305107980966568]"
2,2,"[1.0454106813995168e-05, 5.018629053665791e-06, 0.9999845027923584]"
2,2,"[5.893630117270732e-08, 2.716197577967705e-08, 1.0]"
2,2,"[3.227238494218909e-06, 1.550397996652464e-06, 0.999995231628418]"
1,1,"[0.0023174970410764217, 0.9885923266410828, 0.009090239182114601]"
2,2,"[3.095513238804415e-05, 3.669540092232637e-05, 0.9999322891235352]"
2,2,"[0.10816363990306854, 0.007396504748612642, 0.8844398856163025]"
2,2,"[1.94078529602848e-05, 2.375535768806003e-05, 0.9999568462371826]"
2,2,"[6.152041351015214e-06, 2.1195617136982037e-06, 0.9999916553497314]"
0,0,"[0.9971917271614075, 0.0007868933607824147, 0.0020213613752275705]"
2,2,"[7.357551658060402e-05, 3.198836566298269e-05, 0.9998944997787476]"
2,2,"[6.928727458443973e-08, 2.788502229122969e-08, 0.9999998807907104]"
2,2,"[1.61755693284249e-07, 8.1624619951981e-08, 0.9999997615814209]"
2,2,"[6.729798940341425e-08, 2.4027253076042143e-08, 0.9999998807907104]"
0,0,"[0.9995632767677307, 9.880074503598735e-05, 0.0003379449190106243]"
0,0,"[0.9998902082443237, 1.16375913421507e-05, 9.806486923480406e-05]"
0,0,"[0.9760047793388367, 0.011414401233196259, 0.012580796144902706]"
2,2,"[0.006894177757203579, 0.0009172752033919096, 0.992188572883606]"
2,2,"[9.85891601885669e-05, 0.0001044948076014407, 0.9997969269752502]"
2,2,"[9.944348278168036e-08, 5.127334645749215e-08, 0.9999998807907104]"
2,2,"[5.767534361211801e-08, 2.092702899858523e-08, 1.0]"
0,0,"[0.9956931471824646, 0.001582963508553803, 0.002723967656493187]"
2,2,"[6.201082669576863e-08, 3.3739979699021205e-08, 0.9999998807907104]"
2,2,"[8.225402439165919e-07, 4.7464763497373497e-07, 0.9999986886978149]"
1,1,"[4.64449476567097e-05, 0.9997802376747131, 0.00017331581329926848]"
2,0,"[0.8560391068458557, 0.010309694334864616, 0.13365115225315094]"
1,1,"[0.0004094010510016233, 0.9975314140319824, 0.002059213351458311]"
2,2,"[9.511732787359506e-05, 0.00043161079520359635, 0.9994732737541199]"
2,2,"[1.6306928955600597e-05, 1.4573868611478247e-05, 0.9999691247940063]"
2,2,"[3.0238785257097334e-05, 1.621088267711457e-05, 0.9999535083770752]"
2,2,"[1.8039557403426443e-07, 1.4990902741374157e-07, 0.9999996423721313]"
2,2,"[2.2588714273297228e-05, 1.8639662812347524e-05, 0.999958872795105]"
2,2,"[1.438129402231425e-07, 5.966639093912818e-08, 0.9999997615814209]"
0,0,"[0.9971837401390076, 0.0003157227183692157, 0.0025004870258271694]"
2,2,"[0.031157728284597397, 0.009836651384830475, 0.95900559425354]"
0,0,"[0.9995180368423462, 1.273208181373775e-05, 0.00046920080785639584]"
0,0,"[0.998779833316803, 0.00014306488446891308, 0.001077061053365469]"
0,0,"[0.9981119632720947, 0.000439335941337049, 0.001448804629035294]"
0,0,"[0.9993855953216553, 6.679568468825892e-05, 0.000547491479665041]"
2,2,"[9.529203452984802e-06, 3.2311239920090884e-05, 0.9999581575393677]"
1,1,"[0.00031506040249951184, 0.9982323050498962, 0.0014527024468407035]"
1,1,"[2.4067683170869714e-06, 0.9999901056289673, 7.429398465319537e-06]"
2,2,"[6.073747499613091e-06, 2.5236270175810205e-06, 0.9999914169311523]"
1,1,"[9.891122317640111e-06, 0.9999412298202515, 4.886783426627517e-05]"
1,1,"[3.178252518409863e-05, 0.9998799562454224, 8.824624092085287e-05]"
2,2,"[0.00035812659189105034, 0.0005229603848420084, 0.9991188645362854]"
0,0,"[0.9911804795265198, 0.0015221096109598875, 0.00729740783572197]"
2,2,"[4.301655280869454e-05, 2.953446346509736e-05, 0.9999274015426636]"
0,2,"[0.0051782699301838875, 0.0004062170337419957, 0.9944155216217041]"
2,2,"[1.2224959391460288e-05, 5.847643478773534e-06, 0.9999818801879883]"
2,2,"[1.5156322660914157e-05, 5.936971774644917e-06, 0.9999788999557495]"
0,0,"[0.9992695450782776, 1.4884207303111907e-05, 0.0007155736093409359]"
2,2,"[6.585875667042274e-08, 3.377268953386192e-08, 0.9999998807907104]"
0,0,"[0.9879806637763977, 0.0016121474327519536, 0.010407148860394955]"
1,1,"[0.0052793920040130615, 0.8957297205924988, 0.09899092465639114]"
0,0,"[0.8927729725837708, 0.019978122785687447, 0.08724892884492874]"
2,2,"[1.7095285329560284e-06, 1.096959863389202e-06, 0.9999972581863403]"
2,2,"[0.0005284275393933058, 0.000855518039315939, 0.9986159801483154]"
2,2,"[4.425827228260459e-06, 2.184171535191126e-06, 0.9999934434890747]"
2,2,"[0.0003790614427998662, 0.00034489177051000297, 0.9992761015892029]"
0,0,"[0.9995602965354919, 7.713064405834302e-05, 0.00036261501372791827]"
0,0,"[0.9997745156288147, 1.756958408805076e-05, 0.0002080128906527534]"
1,1,"[0.00026485847774893045, 0.9977383613586426, 0.0019968384876847267]"
2,2,"[0.004138045944273472, 0.0006379600381478667, 0.9952240586280823]"
2,2,"[7.441033744726155e-07, 2.633042299748922e-07, 0.9999990463256836]"
2,2,"[5.854866685695015e-05, 2.742843935266137e-05, 0.9999140501022339]"
2,2,"[5.6286026506313647e-08, 1.7045937994453197e-08, 1.0]"
2,2,"[1.0001588634622749e-05, 4.044778052048059e-06, 0.999985933303833]"
2,2,"[1.1356562623632271e-07, 4.335738523764121e-08, 0.9999998807907104]"
1,1,"[0.006584498565644026, 0.9761015772819519, 0.017313968390226364]"
2,2,"[6.893870931889978e-07, 3.175730682869471e-07, 0.999998927116394]"
2,2,"[1.5033082490845118e-05, 9.107153346121777e-06, 0.9999759197235107]"
2,2,"[3.8122238038340583e-05, 2.9255270419525914e-05, 0.9999326467514038]"
2,2,"[1.1778454478417189e-07, 5.826478144399516e-08, 0.9999998807907104]"
2,2,"[2.7017250658900593e-08, 1.432504515008759e-08, 1.0]"
2,2,"[0.003560059005394578, 0.0017531632911413908, 0.9946868419647217]"
