y_true,y_pred,y_probs
2,0,"[0.6180403232574463, 0.024108000099658966, 0.35785171389579773]"
1,1,"[0.00035283519537188113, 0.9985792636871338, 0.0010679312981665134]"
2,2,"[0.0075329444371163845, 0.005452214740216732, 0.987014889717102]"
2,2,"[1.3167293218430132e-05, 6.659191058133729e-06, 0.9999802112579346]"
2,2,"[0.0004151700413785875, 0.00018121917673852295, 0.9994035959243774]"
1,1,"[5.176300692255609e-05, 0.9997937083244324, 0.00015463957970496267]"
0,0,"[0.9991456270217896, 0.00011695819557644427, 0.0007374431588687003]"
1,1,"[0.002611155854538083, 0.9916919469833374, 0.005696915090084076]"
2,2,"[0.00040814263047650456, 0.0007325243204832077, 0.9988592863082886]"
2,2,"[1.2762126971210819e-05, 1.002493536361726e-05, 0.9999772310256958]"
2,2,"[2.05657613605581e-07, 1.1174694236615323e-07, 0.9999996423721313]"
2,2,"[1.877696740848478e-05, 8.260805770987645e-06, 0.999972939491272]"
2,2,"[1.571870052430313e-05, 6.21440358372638e-06, 0.9999780654907227]"
2,2,"[1.151359469986346e-06, 1.55967723003414e-06, 0.9999972581863403]"
0,0,"[0.9989652633666992, 0.00018438570259604603, 0.0008504482102580369]"
2,2,"[0.0003511454851832241, 0.00011461551184765995, 0.9995342493057251]"
2,2,"[2.0175248209852725e-06, 1.0854964784812182e-06, 0.9999969005584717]"
0,0,"[0.9962455630302429, 0.00050039601046592, 0.003254079492762685]"
2,2,"[4.032151264254935e-05, 2.2350244762492366e-05, 0.9999372959136963]"
2,2,"[1.8874213765229797e-06, 1.1758717164411792e-06, 0.9999969005584717]"
0,0,"[0.9998828172683716, 1.0753083188319579e-05, 0.0001064575626514852]"
1,1,"[0.0003324099234305322, 0.9974696636199951, 0.002197893103584647]"
2,2,"[3.913805358024547e-06, 2.0761438008776167e-06, 0.9999940395355225]"
2,2,"[9.579281368132797e-07, 2.4478435989294667e-07, 0.9999988079071045]"
1,1,"[0.0017792844446375966, 0.9915443658828735, 0.006676387507468462]"
0,0,"[0.9982080459594727, 0.00021229038247838616, 0.0015796783845871687]"
2,2,"[4.4146123400423676e-05, 4.150713357375935e-05, 0.999914288520813]"
2,2,"[3.6411961445992347e-07, 2.0435196290691238e-07, 0.9999994039535522]"
0,0,"[0.9999903440475464, 2.578642011030752e-07, 9.390647392137907e-06]"
0,0,"[0.9907145500183105, 0.0006107137305662036, 0.008674687705934048]"
2,2,"[1.2266935300431214e-05, 8.473680281895213e-06, 0.9999792575836182]"
2,2,"[7.682508567086188e-07, 4.076777315731306e-07, 0.9999988079071045]"
2,2,"[0.00013324742030818015, 8.915029320633039e-05, 0.999777615070343]"
2,2,"[5.54276880393445e-07, 3.6073953424420324e-07, 0.9999990463256836]"
2,2,"[7.293989710888127e-06, 5.173160388949327e-06, 0.9999874830245972]"
2,2,"[0.0017332201823592186, 0.0006186370155774057, 0.9976481795310974]"
2,2,"[6.289373686740873e-06, 4.917781097901752e-06, 0.9999887943267822]"
2,2,"[1.8130402168026194e-05, 1.3519411368179135e-05, 0.9999682903289795]"
2,2,"[0.00028045132057741284, 0.00012850714847445488, 0.999591052532196]"
0,0,"[0.745232880115509, 0.026671642437577248, 0.22809548676013947]"
2,2,"[1.1982196156168357e-05, 7.31801992515102e-06, 0.9999806880950928]"
2,2,"[5.036481161369011e-05, 1.781427999958396e-05, 0.999931812286377]"
0,0,"[0.993232250213623, 0.0005732835852541029, 0.0061944397166371346]"
2,2,"[3.62835889973212e-05, 4.2817842768272385e-05, 0.9999208450317383]"
0,0,"[0.9858258366584778, 0.002927929162979126, 0.011246292851865292]"
2,2,"[1.8886913721871679e-06, 8.57653617458709e-07, 0.9999972581863403]"
2,1,"[0.011240609921514988, 0.9463192224502563, 0.04244011268019676]"
2,2,"[1.2315226740611251e-05, 4.8247361519315746e-06, 0.9999828338623047]"
1,1,"[9.231686817656737e-06, 0.9999618530273438, 2.8967471735086292e-05]"
1,1,"[0.000798076915089041, 0.9963293671607971, 0.0028725904412567616]"
2,2,"[1.3887267868994968e-07, 7.495941645174753e-08, 0.9999997615814209]"
1,1,"[0.0032206843607127666, 0.9898349642753601, 0.0069442433305084705]"
2,1,"[0.11441121250391006, 0.49433204531669617, 0.39125680923461914]"
2,2,"[0.04523098096251488, 0.0019715947564691305, 0.9527974724769592]"
2,2,"[0.0015867535257712007, 0.0008661645115353167, 0.9975470900535583]"
0,0,"[0.9999916553497314, 7.328488891289453e-07, 7.627901140949689e-06]"
2,2,"[1.123809383329899e-07, 5.407432013271318e-08, 0.9999998807907104]"
2,2,"[0.00018954429833684117, 0.00011289941903669387, 0.9996975660324097]"
0,0,"[0.980574369430542, 0.01177315041422844, 0.007652489934116602]"
2,2,"[7.497020305891056e-06, 6.387919256667374e-06, 0.9999861717224121]"
2,2,"[0.00032564124558120966, 0.00019169860752299428, 0.9994826316833496]"
2,2,"[0.0012216881150379777, 0.004245696123689413, 0.994532585144043]"
0,0,"[0.9987813830375671, 0.0001837211602833122, 0.0010348473442718387]"
2,2,"[2.1583804482361302e-05, 1.2611724741873331e-05, 0.9999657869338989]"
2,2,"[0.00012878260167781264, 9.990020043915138e-05, 0.9997712969779968]"
2,2,"[0.0032422607764601707, 0.0038061141967773438, 0.9929515719413757]"
2,2,"[0.00017576081154402345, 0.00026409697602503, 0.9995601773262024]"
2,2,"[1.0885011761274654e-05, 1.2186334970465396e-05, 0.9999768733978271]"
1,1,"[0.002531284000724554, 0.9917739033699036, 0.005694854538887739]"
2,2,"[2.6100592549482826e-06, 2.5696381271700375e-06, 0.9999948740005493]"
2,2,"[1.0509312531326032e-08, 4.43190639742852e-09, 1.0]"
2,2,"[0.0002207005600212142, 0.00012415046512614936, 0.9996551275253296]"
0,0,"[0.9993482232093811, 0.00010303041199222207, 0.0005487066227942705]"
2,2,"[0.0004982814425602555, 0.0005107063334435225, 0.9989909529685974]"
0,0,"[0.9999988079071045, 1.8888238528802503e-08, 1.1446838925621705e-06]"
0,0,"[0.9981195330619812, 0.0002040661929640919, 0.0016763614257797599]"
2,2,"[5.927830670771073e-07, 5.844360657647485e-07, 0.9999988079071045]"
2,2,"[4.037450196392456e-07, 1.9854130073326814e-07, 0.9999994039535522]"
2,2,"[3.0066944418649655e-06, 2.69165411737049e-06, 0.9999942779541016]"
0,0,"[0.9998145699501038, 1.7634263713262044e-05, 0.0001678702246863395]"
0,0,"[0.942376971244812, 0.01996667869389057, 0.03765643388032913]"
1,1,"[0.0001261837751371786, 0.9995324611663818, 0.0003413683152757585]"
0,0,"[0.9992963075637817, 9.096439316635951e-05, 0.0006126623484306037]"
2,2,"[5.484479515871499e-06, 2.167787670259713e-06, 0.9999923706054688]"
0,0,"[0.9990637898445129, 0.00022384933254215866, 0.0007123105460777879]"
2,2,"[2.4688632038305514e-05, 7.349126008193707e-06, 0.9999679327011108]"
2,2,"[2.5173280846502166e-06, 8.498141710333584e-07, 0.9999966621398926]"
2,2,"[4.694245035352651e-06, 3.5450852919893805e-06, 0.999991774559021]"
2,2,"[8.125666681735311e-07, 5.032669037063897e-07, 0.9999986886978149]"
2,2,"[4.5757384214084595e-05, 4.711902147391811e-05, 0.9999071359634399]"
2,2,"[9.155631232715677e-06, 6.558065251738299e-06, 0.9999842643737793]"
2,2,"[2.8415495762601495e-05, 2.17005090235034e-05, 0.9999499320983887]"
0,0,"[0.9994950294494629, 9.056780982064083e-05, 0.00041444075759500265]"
0,0,"[0.9997144341468811, 4.381512553663924e-05, 0.000241713976720348]"
2,2,"[5.015244823880494e-06, 3.2468428798893e-06, 0.999991774559021]"
1,1,"[0.0011276953155174851, 0.9939939379692078, 0.004878410138189793]"
2,2,"[3.0411823104259383e-07, 7.031021453940411e-08, 0.9999996423721313]"
0,0,"[0.9959189295768738, 0.0005708081880584359, 0.0035102893598377705]"
2,2,"[1.0723929335654248e-05, 8.012855687411502e-06, 0.9999812841415405]"
2,2,"[2.456159336361452e-06, 9.83104314400407e-07, 0.999996542930603]"
1,1,"[0.00023628052440471947, 0.9989131689071655, 0.000850617594551295]"
2,2,"[6.78920628160995e-07, 2.684436708477733e-07, 0.9999990463256836]"
2,2,"[4.413873466546647e-05, 3.156077946186997e-05, 0.9999243021011353]"
0,0,"[0.9997819066047668, 1.6643589333398268e-05, 0.0002014100318774581]"
2,2,"[0.00027142505859956145, 0.0002473267668392509, 0.9994812607765198]"
0,0,"[0.9735143780708313, 0.006346019450575113, 0.020139507949352264]"
1,1,"[0.002395841060206294, 0.9940871000289917, 0.0035171087365597486]"
2,2,"[3.182211730745621e-05, 2.6755134967970662e-05, 0.9999414682388306]"
2,2,"[5.397344011726091e-06, 2.455300545989303e-06, 0.9999921321868896]"
0,0,"[0.9999432563781738, 3.0814428555459017e-06, 5.3685154853155836e-05]"
0,0,"[0.9999946355819702, 3.0670486239614547e-07, 5.007292656955542e-06]"
2,2,"[0.0011838936479762197, 0.000635620963294059, 0.9981805086135864]"
1,1,"[6.17731930105947e-05, 0.9997572302818298, 0.00018106387869920582]"
2,2,"[4.071499643032439e-05, 2.0885856429231353e-05, 0.9999383687973022]"
2,2,"[2.978582415380515e-06, 1.886057702904509e-06, 0.9999951124191284]"
2,2,"[1.4362387901201146e-06, 6.147039357529138e-07, 0.9999979734420776]"
0,0,"[0.9999849796295166, 6.511675110232318e-07, 1.4474798263108823e-05]"
0,0,"[0.9992474317550659, 0.00016718037659302354, 0.0005854920600540936]"
2,2,"[2.170194056816399e-05, 9.101861360250041e-05, 0.999887228012085]"
0,0,"[0.9997910857200623, 2.0438736100913957e-05, 0.000188586360309273]"
0,0,"[0.9999642372131348, 2.4723799469938967e-06, 3.331229163450189e-05]"
2,2,"[4.196882582618855e-05, 3.698698856169358e-05, 0.9999210834503174]"
2,2,"[1.2922521364089334e-06, 6.449130296459771e-07, 0.9999980926513672]"
0,0,"[0.9999825954437256, 6.099509732848674e-07, 1.67940143001033e-05]"
2,2,"[0.00010651334741851315, 0.00017726788064464927, 0.9997162222862244]"
0,0,"[0.9111716747283936, 0.0055054486729204655, 0.08332296460866928]"
0,0,"[0.8997145891189575, 0.011749600991606712, 0.08853577077388763]"
2,2,"[0.0009339299285784364, 0.0005856996867805719, 0.9984803795814514]"
0,0,"[0.9997379183769226, 2.496850174793508e-05, 0.0002370794245507568]"
2,2,"[7.054514412629942e-07, 3.207339318578306e-07, 0.999998927116394]"
1,1,"[0.00015564759087283164, 0.9994600415229797, 0.0003844035672955215]"
2,2,"[1.4886663279867207e-07, 9.420794810921507e-08, 0.9999997615814209]"
1,1,"[0.0003982373746111989, 0.9980148077011108, 0.001586945028975606]"
2,2,"[2.260995728420312e-07, 7.968559145865584e-08, 0.9999996423721313]"
1,1,"[0.0021450130734592676, 0.9924870729446411, 0.005367836449295282]"
2,2,"[0.000357211334630847, 0.0004956395132467151, 0.9991471767425537]"
2,2,"[1.4029203612153651e-06, 4.854863959735667e-07, 0.9999980926513672]"
2,2,"[3.8793656131019816e-05, 1.80758743226761e-05, 0.9999431371688843]"
0,0,"[0.9940515160560608, 0.002037013415247202, 0.0039114500395953655]"
1,1,"[0.0014002297539263964, 0.9944520592689514, 0.004147600382566452]"
2,2,"[2.411918103462085e-05, 3.4688786399783567e-05, 0.9999412298202515]"
2,2,"[0.011302996426820755, 0.010538606904447079, 0.9781583547592163]"
2,2,"[2.6432871891302057e-06, 1.6995951455101022e-06, 0.9999957084655762]"
2,2,"[9.305730941377988e-08, 4.288643040695206e-08, 0.9999998807907104]"
2,2,"[7.146392277945779e-08, 2.141806731970064e-08, 0.9999998807907104]"
0,0,"[0.9864604473114014, 0.0040648095309734344, 0.009474788792431355]"
0,0,"[0.9877874255180359, 0.005311500746756792, 0.00690101832151413]"
2,2,"[1.411473385815043e-05, 1.4779831872147042e-05, 0.9999711513519287]"
2,2,"[6.393545481842011e-05, 7.709264173172414e-05, 0.9998589754104614]"
2,2,"[2.9099280709488085e-06, 9.548209618515102e-07, 0.9999961853027344]"
2,2,"[2.3404640003832355e-08, 8.131041617787105e-09, 1.0]"
2,2,"[6.941704486962408e-05, 3.136548912152648e-05, 0.99989914894104]"
2,2,"[0.004598142579197884, 0.021388191729784012, 0.9740136861801147]"
2,2,"[0.00011406158591853455, 6.664094689767808e-05, 0.9998193383216858]"
2,2,"[0.028786417096853256, 0.03150874003767967, 0.9397048354148865]"
0,0,"[0.9842058420181274, 0.0023784800432622433, 0.013415644876658916]"
0,0,"[0.9979395270347595, 0.0008022420224733651, 0.0012581261107698083]"
2,2,"[4.512194936978631e-05, 4.840753899770789e-05, 0.9999064207077026]"
2,2,"[0.0025837337598204613, 0.0005430022720247507, 0.9968733191490173]"
0,0,"[0.9998487234115601, 1.8072169041261077e-05, 0.0001331303792539984]"
2,2,"[0.002494696294888854, 0.012684768997132778, 0.984820544719696]"
0,0,"[0.9882738590240479, 0.002425474813207984, 0.009300597943365574]"
0,0,"[0.9998050332069397, 1.0493759873497766e-05, 0.00018445659952703863]"
0,0,"[0.9998971223831177, 4.428377451404231e-06, 9.849227353697643e-05]"
0,0,"[0.9995720982551575, 8.951171912485734e-05, 0.00033835310023278]"
2,2,"[2.395042247371748e-05, 1.5215875464491546e-05, 0.9999607801437378]"
2,2,"[2.914894139394164e-07, 1.2732712662000267e-07, 0.9999995231628418]"
2,2,"[0.00014525200822390616, 8.112884097499773e-05, 0.9997736811637878]"
2,2,"[1.971553956536809e-06, 1.078056243386527e-06, 0.9999969005584717]"
2,2,"[1.6229952962021343e-05, 5.630326995742507e-06, 0.9999781847000122]"
2,2,"[6.311658944468945e-05, 2.6899944714386947e-05, 0.9999099969863892]"
0,0,"[0.9900993704795837, 0.0011765656527131796, 0.008724160492420197]"
2,2,"[1.581841570441611e-05, 1.1069530046370346e-05, 0.9999730587005615]"
0,0,"[0.9998846054077148, 7.252898740262026e-06, 0.00010812896653078496]"
2,2,"[1.3754647625319194e-06, 9.693158062873408e-07, 0.999997615814209]"
2,2,"[3.240798832848668e-05, 2.1788258891319856e-05, 0.9999457597732544]"
2,2,"[3.2351581467082724e-05, 1.0156622010981664e-05, 0.9999574422836304]"
2,2,"[1.9223106662025202e-08, 7.84651366103617e-09, 1.0]"
0,0,"[0.9996819496154785, 3.3425865694880486e-05, 0.0002847336872946471]"
2,2,"[1.5655434253858402e-05, 7.256642220454523e-06, 0.9999771118164062]"
0,0,"[0.9999537467956543, 4.6282516450446565e-06, 4.165080827078782e-05]"
2,2,"[9.747120930114761e-05, 0.00022022382472641766, 0.9996823072433472]"
2,2,"[2.0707817327547673e-07, 1.3904626428029587e-07, 0.9999996423721313]"
2,2,"[1.7458207366871648e-05, 1.0055461643787567e-05, 0.9999724626541138]"
0,0,"[0.999667763710022, 3.053556793020107e-05, 0.0003017822455149144]"
2,2,"[4.512745817919495e-06, 4.521952632785542e-06, 0.9999909400939941]"
2,2,"[4.83047415400506e-06, 1.5282626009138767e-06, 0.9999936819076538]"
0,0,"[0.9982594847679138, 0.00022002324112690985, 0.001520480145700276]"
2,2,"[6.118527835496934e-06, 4.804242053069174e-06, 0.9999890327453613]"
1,1,"[0.00036804063711315393, 0.9979907274246216, 0.0016412404365837574]"
2,2,"[0.33418890833854675, 0.0022477612365037203, 0.6635634303092957]"
2,2,"[0.0025412379764020443, 0.0035404772497713566, 0.9939182996749878]"
1,1,"[7.342413300648332e-05, 0.9995429515838623, 0.0003837135445792228]"
0,0,"[0.9973331689834595, 0.0004987047868780792, 0.002168059814721346]"
2,2,"[0.0002175504487240687, 0.003493051277473569, 0.9962893724441528]"
2,2,"[3.287023719167337e-05, 2.456770380376838e-05, 0.9999425411224365]"
2,2,"[0.001132106059230864, 0.00047490259748883545, 0.9983929991722107]"
0,0,"[0.9996514320373535, 7.245391316246241e-05, 0.00027610393590293825]"
2,2,"[2.2700800400343724e-05, 1.2514557965914719e-05, 0.9999648332595825]"
2,2,"[0.00015084209735505283, 0.00011783926311181858, 0.9997313618659973]"
1,1,"[1.4769267181691248e-05, 0.9999169111251831, 6.8263805587776e-05]"
1,1,"[0.0018802498234435916, 0.994901180267334, 0.0032185048330575228]"
0,0,"[0.9154046773910522, 0.002540862187743187, 0.0820545107126236]"
0,0,"[0.9960939288139343, 0.0008067079470492899, 0.003099312772974372]"
2,2,"[0.0005016826326027513, 0.0003162320062983781, 0.9991820454597473]"
0,0,"[0.9900274872779846, 0.002031845971941948, 0.00794063601642847]"
2,2,"[8.18749185782508e-07, 5.131909688316227e-07, 0.9999986886978149]"
2,2,"[0.010664825327694416, 0.029590923339128494, 0.9597442150115967]"
2,2,"[0.030715687200427055, 0.026043228805065155, 0.9432410597801208]"
0,0,"[0.983182430267334, 0.003395762527361512, 0.013421744108200073]"
2,2,"[0.0008854024927131832, 0.000973706366494298, 0.9981409311294556]"
2,2,"[6.76857041526091e-07, 2.6814660714080674e-07, 0.9999990463256836]"
1,1,"[9.057972783921286e-05, 0.9997017979621887, 0.0002076568634947762]"
2,2,"[2.1646185359713854e-06, 1.8092895288646105e-06, 0.9999960660934448]"
2,2,"[4.970028157913475e-07, 2.0837924807892705e-07, 0.9999992847442627]"
0,0,"[0.9999978542327881, 1.748352502772832e-07, 2.0138975287409266e-06]"
0,0,"[0.9995868802070618, 4.273326703696512e-05, 0.0003703050606418401]"
2,2,"[0.0002086511522065848, 0.00032141758129000664, 0.9994699358940125]"
2,2,"[5.3037903853692114e-05, 2.8421678507584147e-05, 0.9999185800552368]"
2,2,"[1.1336335774103645e-05, 6.352634954964742e-06, 0.9999823570251465]"
1,1,"[6.423890590667725e-05, 0.9996845722198486, 0.0002511634666007012]"
2,2,"[5.6861994380597025e-05, 4.149758387939073e-05, 0.9999016523361206]"
1,1,"[0.00011515509686432779, 0.999535083770752, 0.0003498683508951217]"
2,2,"[0.0002438304218230769, 0.00022830312082078308, 0.9995279312133789]"
1,1,"[0.0003202588704880327, 0.998077392578125, 0.0016023492207750678]"
2,2,"[0.005107243545353413, 0.0012208555126562715, 0.9936718940734863]"
0,0,"[0.9999959468841553, 1.7857300349533034e-07, 3.9803594518161844e-06]"
0,0,"[0.9979752898216248, 0.0003154563601128757, 0.0017092077760025859]"
2,2,"[2.4485293579346035e-06, 1.3552920563597581e-06, 0.9999961853027344]"
2,2,"[3.5022680094698444e-05, 1.6396636056015268e-05, 0.9999486207962036]"
0,0,"[0.9983689188957214, 0.0002448130981065333, 0.0013862545602023602]"
0,0,"[1.0, 1.0573460162977e-10, 1.6835622673738726e-08]"
2,2,"[2.390188171830232e-07, 1.0281620888008547e-07, 0.9999996423721313]"
2,2,"[4.045553578180261e-05, 2.4456177925458178e-05, 0.9999350309371948]"
2,2,"[2.511667673843476e-07, 1.4152188043681235e-07, 0.9999996423721313]"
2,2,"[3.4420090742059983e-06, 1.2047012205584906e-06, 0.9999953508377075]"
2,2,"[4.445445540568471e-07, 2.0403940936830622e-07, 0.9999994039535522]"
2,2,"[0.0003496082790661603, 0.0005406165728345513, 0.9991098046302795]"
2,2,"[0.0010952913435176015, 0.0007488673436455429, 0.9981557726860046]"
2,2,"[2.0077465023859986e-07, 7.925511624762294e-08, 0.9999997615814209]"
0,0,"[0.9819707870483398, 0.002520916284993291, 0.015508366748690605]"
0,0,"[0.9967983365058899, 0.000439002993516624, 0.0027626974042505026]"
1,1,"[6.6034981500706635e-06, 0.9999587535858154, 3.470705996733159e-05]"
0,0,"[0.9727494716644287, 0.011769606731832027, 0.01548095140606165]"
1,1,"[0.0005665807984769344, 0.9973477125167847, 0.002085732063278556]"
2,2,"[1.4094936204855912e-06, 9.41442067414755e-07, 0.999997615814209]"
2,2,"[1.8498038656389326e-08, 1.2818961891980507e-08, 1.0]"
1,1,"[0.0011898706434294581, 0.9752265214920044, 0.023583557456731796]"
0,0,"[0.998170018196106, 0.000183119424036704, 0.0016467958921566606]"
0,0,"[0.9986975193023682, 0.00011694074783008546, 0.001185594592243433]"
2,2,"[6.280899833654985e-05, 4.120009907637723e-05, 0.9998959302902222]"
2,2,"[0.02763119898736477, 0.004296205006539822, 0.9680725336074829]"
2,2,"[6.721051249769516e-06, 2.954539559141267e-05, 0.9999637603759766]"
2,2,"[1.9237081261280764e-08, 6.691895926280722e-09, 1.0]"
2,2,"[0.0012298920191824436, 0.0014076369116082788, 0.9973624348640442]"
2,2,"[0.0005636128480546176, 0.00024808142916299403, 0.999188244342804]"
1,1,"[9.84304460871499e-06, 0.9999582767486572, 3.182905857102014e-05]"
1,1,"[7.750924123683944e-05, 0.9996980428695679, 0.00022446681396104395]"
2,2,"[1.1446613825683016e-05, 7.937243026390206e-06, 0.9999805688858032]"
0,0,"[0.9991043210029602, 0.00041811828850768507, 0.00047751906095072627]"
2,2,"[1.4043357055015804e-07, 7.316324257544693e-08, 0.9999997615814209]"
2,2,"[0.002261025132611394, 0.0016727661713957787, 0.9960662722587585]"
0,0,"[0.9952929615974426, 0.0008595546241849661, 0.003847345942631364]"
2,2,"[1.7204248026203572e-09, 6.164037058553617e-10, 1.0]"
0,0,"[0.9974083304405212, 0.00046814882080070674, 0.0021235367748886347]"
0,0,"[0.9995208978652954, 0.00014315071166492999, 0.0003360024420544505]"
2,2,"[5.894583523513575e-07, 2.957076787879487e-07, 0.9999991655349731]"
2,2,"[6.910448746566544e-08, 3.369888545989852e-08, 0.9999998807907104]"
2,2,"[0.019895270466804504, 0.0018353635678067803, 0.9782693982124329]"
2,2,"[0.0016197977820411325, 0.0002736245223786682, 0.9981065988540649]"
0,0,"[0.9998592138290405, 1.5312789400923066e-05, 0.00012548411905299872]"
2,2,"[1.9572060409700498e-05, 8.813813110464253e-06, 0.9999716281890869]"
2,2,"[8.299152796098497e-06, 5.158872681931825e-06, 0.9999865293502808]"
2,2,"[3.6719252420880366e-06, 2.208349769716733e-06, 0.999994158744812]"
2,2,"[3.2456914595968556e-06, 1.9718113435374107e-06, 0.9999947547912598]"
2,2,"[4.094468408766261e-07, 4.163693176906236e-07, 0.9999991655349731]"
2,2,"[3.5293101774414026e-08, 1.4891088362389837e-08, 1.0]"
2,2,"[4.944492047798121e-06, 4.299603460822254e-06, 0.999990701675415]"
1,1,"[0.001217296696268022, 0.9963035583496094, 0.0024791962932795286]"
0,0,"[0.9998005032539368, 1.8961145542562008e-05, 0.0001805196370696649]"
2,2,"[0.00010775371629279107, 0.000278697902103886, 0.9996135830879211]"
2,2,"[7.136398494367313e-07, 3.430104982271587e-07, 0.999998927116394]"
2,2,"[0.0005792749579995871, 0.0003122884954791516, 0.9991083741188049]"
2,2,"[4.011903001810424e-06, 1.8455008330420242e-06, 0.999994158744812]"
0,0,"[0.9978471994400024, 0.000533185142558068, 0.001619669608771801]"
2,2,"[0.0061898925341665745, 0.0038181603886187077, 0.9899919629096985]"
0,0,"[0.9831546545028687, 0.003887111321091652, 0.012958187609910965]"
2,2,"[0.0005782001535408199, 0.05435509607195854, 0.9450667500495911]"
2,2,"[5.379039293984533e-07, 2.424539218282007e-07, 0.9999991655349731]"
0,0,"[0.968373715877533, 0.011086799204349518, 0.02053956501185894]"
0,0,"[0.9997991919517517, 2.0902436517644674e-05, 0.00017994889640249312]"
2,2,"[0.0001239674020325765, 4.376925062388182e-05, 0.999832272529602]"
0,0,"[0.9988932013511658, 0.00016946058894973248, 0.0009373790817335248]"
2,2,"[1.2046092479067738e-06, 5.885803489036334e-07, 0.9999982118606567]"
0,0,"[0.990874171257019, 0.0024601167533546686, 0.006665708962827921]"
1,1,"[0.0028022825717926025, 0.9695334434509277, 0.02766428329050541]"
0,0,"[0.9998669624328613, 2.0349358237581328e-05, 0.0001126599672716111]"
2,2,"[2.2206529592949664e-06, 1.074105966836214e-06, 0.9999966621398926]"
0,0,"[0.9978013634681702, 0.00029112191987223923, 0.001907562487758696]"
2,2,"[0.0031010163947939873, 0.001971120247617364, 0.9949278831481934]"
2,2,"[0.004990192595869303, 0.011359008029103279, 0.9836507439613342]"
2,2,"[3.622693611760042e-08, 9.47599154699219e-09, 1.0]"
2,2,"[2.6969460122927558e-06, 1.7218412722286303e-06, 0.9999955892562866]"
2,2,"[0.000175211374880746, 4.938129859510809e-05, 0.9997754693031311]"
1,1,"[0.004020149819552898, 0.9854522347450256, 0.010527691803872585]"
0,0,"[0.9659746885299683, 0.006962234154343605, 0.02706306241452694]"
2,2,"[1.895347668323666e-05, 2.0570958440657705e-05, 0.9999604225158691]"
2,2,"[5.07292213569599e-07, 3.8539755564670486e-07, 0.9999991655349731]"
2,2,"[4.591836955114559e-07, 1.8439754967403132e-07, 0.9999994039535522]"
1,1,"[2.0100060282857157e-06, 0.9999843835830688, 1.360941769235069e-05]"
2,2,"[2.5974759410019033e-06, 1.1419725751693477e-06, 0.9999963045120239]"
2,2,"[5.786716883449117e-07, 2.9152599267945334e-07, 0.9999991655349731]"
2,2,"[8.9366476458963e-06, 1.1086425729445182e-05, 0.9999799728393555]"
2,2,"[0.0001018484981614165, 3.725194983417168e-05, 0.9998608827590942]"
2,2,"[2.6631319371972495e-09, 9.239700671237472e-10, 1.0]"
1,1,"[0.002646631794050336, 0.9927592277526855, 0.004594231490045786]"
2,2,"[3.148396353935823e-05, 1.1878406439791434e-05, 0.9999566078186035]"
2,2,"[0.08946951478719711, 0.07258768379688263, 0.8379428386688232]"
2,2,"[8.261674793175189e-07, 6.031685302332335e-07, 0.9999985694885254]"
2,2,"[0.00014093727804720402, 6.087630390538834e-05, 0.9997982382774353]"
2,2,"[0.00018386862939223647, 0.00012249551946297288, 0.9996936321258545]"
2,2,"[3.779868393394281e-06, 3.524246267261333e-06, 0.9999927282333374]"
2,2,"[1.369353071822843e-06, 6.409337061086262e-07, 0.9999979734420776]"
2,2,"[7.550509053544374e-06, 3.818421191681409e-06, 0.9999886751174927]"
2,2,"[5.116411330163828e-07, 2.962722476240742e-07, 0.9999991655349731]"
2,2,"[0.0011609267676249146, 0.0010290337959304452, 0.9978100657463074]"
2,2,"[5.036616130382754e-06, 2.5048766474355944e-06, 0.9999924898147583]"
0,0,"[0.9999082088470459, 1.7304457287536934e-05, 7.446583185810596e-05]"
2,2,"[0.007350852247327566, 0.018076090142130852, 0.974573016166687]"
2,2,"[1.3599789099316695e-06, 1.5064651961438358e-06, 0.9999971389770508]"
2,2,"[2.4491591830155812e-06, 1.623541947992635e-06, 0.9999959468841553]"
2,2,"[3.120505198239698e-06, 1.3138161421011318e-06, 0.9999955892562866]"
2,2,"[6.034305897628656e-06, 2.0883619527012343e-06, 0.9999918937683105]"
2,2,"[0.005151551216840744, 0.0011455548228695989, 0.9937028288841248]"
2,2,"[1.1115321107979526e-08, 4.78688111371639e-09, 1.0]"
2,2,"[0.058705106377601624, 0.0471479594707489, 0.8941468596458435]"
2,2,"[3.499441163512529e-07, 1.4606050058318942e-07, 0.9999995231628418]"
2,2,"[9.65145300142467e-05, 4.247808101354167e-05, 0.9998610019683838]"
2,2,"[0.00698231952264905, 0.045217663049697876, 0.9477999806404114]"
2,2,"[9.377327842230443e-06, 4.477743004827062e-06, 0.9999861717224121]"
2,2,"[0.00033886448363773525, 0.00046920968452468514, 0.99919193983078]"
2,2,"[3.0220237022149377e-05, 2.23588285734877e-05, 0.9999474287033081]"
2,2,"[0.05039959400892258, 0.010166856460273266, 0.9394335746765137]"
2,2,"[1.2838318980357144e-05, 5.695953859685687e-06, 0.9999815225601196]"
2,2,"[0.03525213897228241, 0.013080737553536892, 0.9516671299934387]"
2,2,"[8.516723255524994e-07, 3.599898832362669e-07, 0.9999988079071045]"
2,2,"[1.0352331401008996e-06, 1.005084186544991e-06, 0.9999979734420776]"
1,1,"[0.0017373774899169803, 0.9941275119781494, 0.004135193768888712]"
2,2,"[1.90771806956036e-05, 6.4976579778885935e-06, 0.9999743700027466]"
2,2,"[0.00017504194693174213, 0.00044267220073379576, 0.9993822574615479]"
